Customer_ID,Gender,Age_Group,Region,Monthly_Income,Loan_Amount,Interest_Rate,Loan_Purpose,Loan_Status,Avg_Transaction_Freq,Avg_Transaction_Amount,Spending_Score,Behavioral_Anomaly_Index,Credit_Score,Payment_Irregularity,Default_Risk_Score,Transaction_Inconsistency,Inconsistency_Flag
CUST_0958,Female,<25,Rural,3404.38,9147.89,17.72,Personal,Rejected,155,1034.19,0.34,0.34,759,0.18,0.28,0.55,0
CUST_0959,Male,<25,Rural,5024.28,37163.65,20.71,Home,Approved,193,818.16,0.18,0.59,802,0.72,0.64,0.31,0
CUST_0960,Male,60+,Rural,11753.39,5057.13,7.37,Home,Rejected,161,234.22,0.01,0.51,326,0.81,0.63,0.53,0
CUST_0961,Female,25-40,Rural,5568.59,30554.45,13.2,Education,Approved,210,1158,0.47,0.68,522,0.68,0.68,0.13,0
CUST_0962,Female,60+,Urban,10120.63,13022.11,21.8,Education,Rejected,137,91.49,0.69,0.37,447,0.61,0.47,0.93,1
CUST_0963,Female,25-40,Urban,3055.13,20075.49,12.68,Personal,Rejected,296,1059.37,0.23,0.64,723,0.56,0.61,0.89,1
CUST_0964,Female,60+,Urban,7878.63,15145.99,16.44,Personal,Approved,262,1773.87,0.13,0.05,650,0.86,0.37,0.19,0
CUST_0965,Female,<25,Rural,11608.19,18427.96,16.76,Education,Rejected,275,1677.37,0.89,0.47,485,0.82,0.61,0.34,0
CUST_0966,Female,41-60,Semi-Urban,10924.68,36233.25,8.69,Education,Approved,197,1766.74,0.28,0.38,714,0.12,0.28,0.61,0
CUST_0967,Female,41-60,Rural,12595.94,15558.96,12.24,Car,Approved,239,1034.19,0.22,0.41,728,0.85,0.59,0.1,0
CUST_0968,Female,25-40,Semi-Urban,13406.88,28753.83,11.69,Car,Approved,280,218.01,0.86,0.48,340,0.41,0.45,0.35,0
CUST_0969,Male,25-40,Urban,12051.39,24326.47,5.52,Education,Approved,268,266.21,0.82,0.73,692,0.25,0.54,0.25,0
CUST_0970,Female,25-40,Rural,10730.64,33519.89,5.48,Car,Rejected,207,1118.44,0.45,0.27,378,0.87,0.51,0.92,1
CUST_0971,Female,41-60,Rural,2412.39,46904.66,21.63,Business,Defaulted,65,1789.01,0.49,0.06,843,0.43,0.21,0.85,1
CUST_0972,Male,25-40,Urban,8954.57,36896.03,10.46,Personal,Approved,212,1948.96,0.22,0.29,749,0.81,0.5,0.58,0
CUST_0973,Female,60+,Rural,2490.07,11532.08,15.36,Personal,Approved,280,102.06,0.08,0.7,773,0.26,0.52,0.52,0
CUST_0974,Female,60+,Semi-Urban,12504.88,2527.97,10.97,Education,Rejected,118,717.99,0.57,0.17,441,0,0.1,0.93,1
CUST_0975,Male,41-60,Semi-Urban,6169.42,13850.94,23.81,Home,Approved,125,433.66,0.1,0.39,550,0.5,0.43,0.93,1
CUST_0976,Female,60+,Semi-Urban,9311.58,30158.82,10.19,Education,Approved,101,1514.37,0.45,0.67,593,0.1,0.44,0.97,1
CUST_0977,Male,25-40,Rural,5632.79,3519.86,13.59,Car,Approved,147,1034.19,0.94,0.49,435,0.75,0.59,0.13,0
CUST_0978,Other,41-60,Rural,12172.5,25321.95,22.45,Home,Approved,66,248.58,0.95,0.73,783,0.28,0.55,0.16,0
CUST_0979,Female,25-40,Semi-Urban,13524.53,30245.3,21.84,Car,Defaulted,59,972.21,0.24,0.09,611,0.44,0.23,0.68,0
CUST_0980,Male,60+,Rural,7182.35,17377.95,8.72,Business,Approved,80,1374.03,0.62,0.44,345,0.09,0.3,0.54,0
CUST_0981,Male,25-40,Semi-Urban,13217.99,38774.7,21.05,Car,Rejected,91,1560.22,0.47,0.77,535,0.29,0.58,0.02,0
CUST_0982,Female,41-60,Urban,5471.98,6223.31,14.16,Business,Approved,114,1034.19,0.88,0.27,347,0.78,0.47,0.06,0
CUST_0983,Male,25-40,Semi-Urban,8950.59,4681.75,14.66,Business,Approved,97,1782.03,0.27,0.71,497,0.15,0.49,0.89,1
CUST_0984,Male,60+,Urban,13163.9,36681.25,7.67,Car,Approved,11,1142.87,0,0.45,383,0.65,0.53,0.87,1
CUST_0985,Female,<25,Urban,6236.46,25279.07,6.61,Car,Approved,93,1034.19,0.16,0.59,842,0.92,0.72,0.36,0
CUST_0986,Male,41-60,Urban,14402.55,34731.72,19.56,Business,Approved,52,1617.8,0.35,0.75,460,0.68,0.72,0.89,1
CUST_0987,Male,25-40,Semi-Urban,3584.43,22306.54,14.93,Home,Approved,163,387.81,0.32,0.59,727,0.81,0.68,0.59,0
CUST_0988,Female,41-60,Semi-Urban,2237.58,13073.7,13.74,Business,Approved,103,229.24,0.79,0.38,370,0.11,0.27,0.81,1
CUST_0989,Female,25-40,Rural,13753.76,41136.01,19.59,Personal,Approved,142,1445.36,0.68,0.61,819,0.25,0.47,0.43,0
CUST_0990,Female,<25,Rural,2892.43,40171.38,20.31,Business,Approved,74,321.29,0.3,0.37,351,0.89,0.58,0.11,0
CUST_0991,Female,60+,Urban,14894.56,35040.13,8.18,Home,Rejected,299,1701.38,0.46,0.55,344,0.72,0.62,0.43,0
CUST_0992,Male,25-40,Semi-Urban,14368.16,14335.11,17.2,Personal,Approved,266,1455.12,0.1,0.25,592,0.64,0.41,0.46,0
CUST_0993,Male,25-40,Rural,3781.27,29921.3,7.71,Education,Approved,222,1685.23,0.9,0.51,764,0.66,0.57,0.55,0
CUST_0994,Male,<25,Rural,8988.6,18687.72,20.03,Education,Approved,157,605.04,0.94,0.74,849,0.41,0.61,0.11,0
CUST_0995,Female,41-60,Rural,4403.96,5487.52,18.14,Home,Approved,70,640.03,0.98,0.44,679,0.04,0.28,0.99,1
CUST_0996,Female,60+,Semi-Urban,7566.02,45948.37,24.13,Business,Defaulted,158,1345.73,0.87,0.72,777,0.78,0.74,0.24,0
CUST_0997,Female,25-40,Rural,2798.53,7704.11,6.38,Car,Approved,97,72.58,0.17,1,561,0.68,0.87,0.2,0
CUST_0998,Female,25-40,Urban,4911.02,47561.63,6.14,Home,Approved,287,1455.73,0.05,0.49,478,0.47,0.48,0.53,0
CUST_0999,Female,60+,Semi-Urban,6722.55,22854.28,10.64,Personal,Rejected,91,1673.21,0.58,0.62,656,0.9,0.73,0.54,0
CUST_0042,Male,<25,Semi-Urban,13867.6,26850.4,11.38,Business,Approved,78,1034.19,0.19,0.65,696,0.36,0.53,0.96,1
CUST_0817,Other,60+,Semi-Urban,12727.75,205511.3,20.38,Personal,Approved,229,1756.65,0.67,0.38,799,0.4,0.39,0.94,1
CUST_0624,Female,60+,Rural,5716.71,312944.8,8.51,Education,Approved,173,137.86,0.17,0.56,561,0.43,0.51,0.3,0
CUST_0708,Female,<25,Semi-Urban,4544.82,134773.9,17.39,Home,Approved,190,731.91,0,0.64,657,0.43,0.56,0.24,0
CUST_0146,Female,60+,Rural,2854,308686.5,20.95,Education,Approved,98,1022.28,0.26,0.5,326,0.22,0.39,0.25,0
CUST_0114,Female,60+,Semi-Urban,5082.88,320367.8,16.86,Home,Approved,251,1201.78,0.85,0.49,308,0.63,0.55,0.62,0
CUST_0354,Male,25-40,Urban,3655.8,44578.7,14.73,Home,Rejected,110,1034.19,0.85,0.14,715,0.06,0.11,0.82,1
CUST_0121,Male,<25,Semi-Urban,5567,449084.7,24.11,Personal,Approved,163,826.48,0.58,0.88,566,0.76,0.83,0.07,0
CUST_0700,Other,<25,Urban,12757.48,270968.8,24.32,Home,Approved,123,220.34,0.05,0.12,407,0.55,0.29,0.37,0
CUST_0620,Other,41-60,Rural,11474.22,100415.3,14.3,Personal,Approved,186,1114.1,0.84,0.46,690,0.66,0.54,0.92,1
CUST_0860,Male,41-60,Rural,3020.059685,39293.58408,20.4183746,Home,Approved,127.0022328,871.7286458,0.989627352,0.663465932,818.6375489,0.020071061,0.404408303,0.540454792,0
CUST_0473,Male,60+,Urban,14233.63,44666.01,13.08,Personal,Rejected,102,948.61,0.73,0.34,627,0.09,0.24,0.01,0
CUST_0809,Female,25-40,Rural,4685.55,6548.66,6.97,Education,Rejected,102,1092.92,0.98,0.81,390,0.45,0.67,0.83,1
CUST_0427,Male,41-60,Urban,2867.02,44497.5,24.04,Personal,Approved,160,647.02,0.27,0.7,371,0.95,0.8,0.32,0
CUST_0067,Male,41-60,Urban,12056.44,40307.65,7.21,Car,Rejected,287,1420.51,0.48,0.63,626,0.56,0.6,0.25,0
CUST_0482,Male,41-60,Urban,7919.98,23272.51,15.89,Home,Approved,127,1314.7,0.84,0.92,314,0.3,0.67,0.94,1
CUST_0359,Male,41-60,Semi-Urban,8486.62,29198.23,16.85,Business,Rejected,130,1034.19,0.16,0.53,718,0.77,0.63,0.54,0
CUST_0858,Female,25-40,Rural,14825.32,28677.22,21.84,Personal,Approved,136,555.34,0.28,0.7,830,0.17,0.49,0.68,0
CUST_0088,Male,41-60,Urban,13794.24,44473.42,24.82,Personal,Approved,179,363.34,0.66,0.46,686,0.48,0.47,0.28,0
CUST_0473,Male,60+,Urban,14233.63,44666.01,13.08,Personal,Rejected,102,948.61,0.73,0.34,627,0.09,0.24,0.01,0
CUST_0554,Male,41-60,Semi-Urban,13772,43956.03,9.56,Business,Rejected,209,1086.11,0.63,0.83,403,0.47,0.69,0.2,0
CUST_0970,Female,25-40,Rural,10730.64,33519.89,5.48,Car,Rejected,207,1118.44,0.45,0.27,378,0.87,0.51,0.92,1
CUST_0991,Female,60+,Urban,14894.56,35040.13,8.18,Home,Rejected,299,1701.38,0.46,0.55,344,0.72,0.62,0.43,0
CUST_0365,Female,<25,Semi-Urban,13585.6,19919.03,7.63,Personal,Rejected,294,913.89,0.84,0.63,784,0.7,0.66,0.03,0
CUST_0929,Female,60+,Semi-Urban,10590.38,13636.5,6.3,Business,Rejected,164,470.32,0.52,0.6,593,0.02,0.37,0.11,0
CUST_0406,Female,41-60,Urban,7537.19,20070.88,21.88,Education,Rejected,132,1613.16,0.63,0.66,620,0.26,0.5,0.11,0
CUST_0522,Other,41-60,Urban,13905.25,48525.81,12.03,Car,Approved,48,234.98,0.51,1,419,0.57,0.83,0.19,0
CUST_0455,Other,25-40,Semi-Urban,10165.55,25138.63,23.62,Car,Rejected,292,1172.01,0.31,0.61,575,0.39,0.52,0.02,0
CUST_0475,Other,25-40,Urban,7877.13,49655.28,18.35,Business,Rejected,293,102.34,0.22,0.8,612,0.33,0.61,0.1,0
CUST_0652,Male,25-40,Semi-Urban,12968.82,29755.21,10.26,Business,Approved,241,472.81,0.69,0.6,773,0.19,0.44,0.04,0
CUST_0582,Female,60+,Semi-Urban,2160.43,25138.29,16.89,Personal,Approved,161,886.04,0.85,0.38,468,0.94,0.6,0.58,0
CUST_0636,Female,<25,Semi-Urban,14581.44,27098.25,12.99,Home,Approved,205,1034.19,0.76,0.41,653,0.27,0.35,0.01,0
CUST_0243,Male,<25,Urban,8956.98,19137.78,21.9,Home,Rejected,67,125.85,0.1,0.5,764,0.97,0.69,0.5,0
CUST_0015,Male,<25,Semi-Urban,9296.32,9986.82,23.5,Home,Rejected,298,1038.84,0.33,0.53,390,0.87,0.67,0.19,0
CUST_0406,Female,41-60,Urban,7537.19,20070.88,21.88,Education,Rejected,132,1613.16,0.63,0.66,620,0.26,0.5,0.11,0
CUST_0694,Female,<25,Semi-Urban,5169.43,6627,12.35,Car,Rejected,164,786.27,0.14,0.62,810,0.95,0.75,0.54,0
CUST_0161,Male,<25,Urban,4075.12,31982.99,7.58,Education,Rejected,140,586.95,0.34,0.44,500,0.65,0.52,0.75,1
CUST_0579,Female,25-40,Urban,9058.98,13653.98,15.93,Business,Approved,290,1075.39,0.09,0.76,661,0.72,0.74,0.24,0
CUST_0863,Male,60+,Urban,10298.56,22597.37,15.9,Education,Approved,19,1673.51,0.84,0.31,484,0.1,0.23,0.38,0
CUST_0855,Other,<25,Rural,5762.73,10343.7,10.04,Education,Rejected,295,1862.87,0.2,0.12,558,0.41,0.24,0.71,1
CUST_0088,Male,41-60,Urban,13794.24,44473.42,24.82,Personal,Rejected,179,363.34,0.66,0.46,686,0.48,0.47,0.28,0
CUST_0702,Male,25-40,Rural,8149.36,17493.61,11.24,Business,Rejected,25,1043.13,0.57,0.61,554,0.04,0.38,0.2,0
CUST_0933,Female,<25,Semi-Urban,5374.84,26758.82,17.07,Personal,Rejected,143,1034.19,0.34,0.45,743,0.76,0.57,0.76,1
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Approved,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0089,Male,<25,Semi-Urban,4031.69,24138.53,9.63,Business,Rejected,176,1831.18,0.56,0.31,425,0.95,0.57,0.16,0
CUST_0407,Male,25-40,Semi-Urban,14930.89,1531.04,21.11,Business,Rejected,145,1034.19,0.92,0.18,645,0.56,0.33,0.09,0
CUST_0214,Female,41-60,Semi-Urban,4811.26,35896.78,18.87,Business,Rejected,253,1075.96,0.33,0.16,345,0.29,0.21,0.76,1
CUST_0307,Male,25-40,Semi-Urban,9723.84,16824.87,21.03,Home,Rejected,285,343.27,0.38,0.5,772,0.31,0.42,0.97,1
CUST_0762,Female,60+,Rural,13225.24,13175.97,6.96,Business,Approved,198,440.09,0.22,0.76,391,0.8,0.78,0.49,0
CUST_0855,Other,<25,Rural,5762.73,10343.7,10.04,Education,Approved,295,1862.87,0.2,0.12,558,0.41,0.24,0.71,1
CUST_0962,Female,60+,Urban,10120.63,13022.11,21.8,Education,Approved,137,91.49,0.69,0.37,447,0.61,0.47,0.93,1
CUST_0067,Male,41-60,Urban,12056.44,40307.65,7.21,Car,Approved,287,1420.51,0.48,0.63,626,0.56,0.6,0.25,0
CUST_0859,Female,25-40,Semi-Urban,9771.92,4219.72,19.57,Home,Approved,202,1693.47,0.99,0.69,589,0.62,0.66,0.7,0
CUST_0859,Female,25-40,Semi-Urban,9771.92,4219.72,19.57,Home,Approved,202,1693.47,0.99,0.69,589,0.62,0.66,0.7,0
CUST_0788,Male,60+,Semi-Urban,2523.76,23638.28,6.33,Education,Approved,190,1967.63,0.88,0.63,803,0.43,0.55,0.18,0
CUST_0859,Female,25-40,Semi-Urban,9771.92,4219.72,19.57,Home,Rejected,202,1693.47,0.99,0.69,589,0.62,0.66,0.7,0
CUST_0231,Female,41-60,Urban,6385.04,25629.22,9.6,Business,Approved,174,968.36,0.75,0.66,595,0.13,0.45,0.38,0
CUST_0484,Male,60+,Rural,11496.4,29631.4,11.49,Personal,Rejected,109,568.25,0.62,0.62,621,0.41,0.54,0.51,0
CUST_0246,Male,<25,Semi-Urban,14866.83,21981.02,7.62,Home,Approved,264,765.4,0.48,0.47,401,0.65,0.54,0.07,0
CUST_0318,Female,41-60,Urban,8403.79,8665.42,6.63,Car,Rejected,198,90.16,0.35,0.18,367,0.01,0.11,0.35,0
CUST_0582,Female,60+,Semi-Urban,2160.43,25138.29,16.89,Personal,Rejected,161,886.04,0.85,0.38,468,0.94,0.6,0.58,0
CUST_0231,Female,41-60,Urban,6385.04,25629.22,9.6,Business,Rejected,174,968.36,0.75,0.66,595,0.13,0.45,0.38,0
CUST_0592,Male,60+,Rural,4524.12,9912.12,7.57,Home,Rejected,228,658.3,0.34,0.72,521,0.67,0.7,0.15,0
CUST_0088,Male,41-60,Urban,13794.24,44473.42,24.82,Personal,Approved,179,363.34,0.66,0.46,686,0.48,0.47,0.28,0
CUST_0361,Female,25-40,Urban,13625.45,32521.12,9.21,Education,Rejected,208,28.75,0.19,0.72,341,0.08,0.46,0.32,0
CUST_0750,Male,41-60,Urban,9665.5,6728,15.71,Car,Approved,113,1034.19,0.59,0.34,419,0.38,0.36,0.03,0
CUST_0078,Male,41-60,Rural,14509.4,18564.82,9.37,Personal,Approved,284,873.44,0.56,0.58,359,0.91,0.71,0.69,0
CUST_0586,Female,25-40,Urban,9774.12,4717.3,18.9,Business,Rejected,17,795.94,0.03,0.63,552,0.64,0.63,0.32,0
CUST_0407,Male,25-40,Semi-Urban,14930.89,1531.04,21.11,Business,Rejected,145,1034.19,0.92,0.18,645,0.56,0.33,0.09,0
CUST_0309,Other,60+,Rural,3643.02,14270.78,21.3,Education,Rejected,284,713.61,0.55,0.56,338,0.59,0.57,0.47,0
CUST_0065,Other,60+,Urban,5108.85,27592.11,19.75,Car,Rejected,55,318.47,0.62,0.66,606,0.54,0.61,0.12,0
CUST_0033,Male,25-40,Rural,2993.72,47495.39,7.41,Car,Rejected,172,17.79,0.98,0.73,312,0.65,0.7,0.08,0
CUST_0415,Female,25-40,Rural,5023.04,22973.83,23.73,Education,Rejected,190,602.38,0.95,0.06,376,0.88,0.39,0.35,0
CUST_0243,Male,<25,Urban,8956.98,19137.78,21.9,Home,Rejected,67,125.85,0.1,0.5,764,0.97,0.69,0.5,0
CUST_0579,Female,25-40,Urban,9058.98,13653.98,15.93,Business,Approved,290,1075.39,0.09,0.76,661,0.72,0.74,0.24,0
CUST_0395,Male,25-40,Rural,8357.47,46607.11,21.58,Business,Approved,116,1271.26,0.62,0.66,810,0.04,0.41,0.16,0
CUST_0419,Male,<25,Rural,5669.41,37866.35,23.68,Car,Rejected,30,573.17,0.41,0.44,451,0.68,0.54,0.82,1
CUST_0488,Female,41-60,Urban,5412.12,47570.16,12.77,Car,Approved,72,643.72,0.97,0.7,742,1,0.82,0.85,1
CUST_0855,Other,<25,Rural,5762.73,10343.7,10.04,Education,Rejected,295,1862.87,0.2,0.12,558,0.41,0.24,0.71,1
CUST_0887,Male,41-60,Rural,3810.21,12670.96,9.93,Car,Rejected,237,1354.53,0.02,0.55,656,0.83,0.66,0.77,1
CUST_0767,Male,25-40,Semi-Urban,9246.26,43961.52,14.52,Education,Rejected,137,1045.71,0.82,0.37,493,0.59,0.46,0.94,1
CUST_0032,Male,25-40,Semi-Urban,11687.33,4187.53,9.6,Business,Approved,240,59.47,0.8,0.45,575,0.96,0.65,0.71,1
CUST_0788,Male,60+,Semi-Urban,2523.76,23638.28,6.33,Education,Rejected,190,1967.63,0.88,0.63,803,0.43,0.55,0.18,0
CUST_0143,Female,41-60,Urban,7602.79,15743.04,16.31,Business,Approved,60,118.48,0.09,0.86,404,0.21,0.6,0.12,0
CUST_0958,Female,<25,Rural,3404.38,9147.89,17.72,Personal,Rejected,155,1034.19,0.34,0.34,759,0.18,0.28,0.55,0
CUST_0391,Male,41-60,Rural,8029.59,21218.27,6.47,Business,Rejected,110,925.63,0.04,0.68,307,0.36,0.55,0.64,0
CUST_0723,Male,<25,Rural,3360.79,37314.91,7.02,Business,Rejected,235,374.51,0.45,0.28,313,0.78,0.48,0.97,1
CUST_0219,Female,25-40,Rural,11540.77,42611.95,10.47,Education,Rejected,223,1034.19,0.85,0.61,755,0.76,0.67,0.9,1
CUST_0475,Other,25-40,Urban,7877.13,49655.28,18.35,Business,Rejected,293,102.34,0.22,0.8,612,0.33,0.61,0.1,0
CUST_0586,Female,25-40,Urban,9774.12,4717.3,18.9,Business,Rejected,17,795.94,0.03,0.63,552,0.64,0.63,0.32,0
CUST_0015,Male,<25,Semi-Urban,9296.32,9986.82,23.5,Home,Rejected,298,1038.84,0.33,0.53,390,0.87,0.67,0.19,0
CUST_0589,Female,<25,Rural,14381.4,8443.23,19.35,Car,Rejected,58,1966.21,0.34,0.53,602,0.91,0.68,0.95,1
CUST_0245,Female,25-40,Rural,2454.21,46487.61,17.52,Home,Rejected,29,1300.43,0.81,0.47,333,0.89,0.64,0.75,1
CUST_0479,Male,41-60,Semi-Urban,10013.57,26631.79,13.71,Personal,Rejected,289,1016.26,0.31,0.6,322,0.91,0.72,0.89,1
CUST_0023,Female,60+,Semi-Urban,3504.12,18951.73,24.42,Home,Rejected,194,836.37,0.74,0.7,527,0.51,0.62,0.57,0
CUST_0245,Female,25-40,Rural,2454.21,46487.61,17.52,Home,Rejected,29,1300.43,0.81,0.47,333,0.89,0.64,0.75,1
CUST_0861,Female,41-60,Rural,10408.88,23211.15,18.12,Business,Rejected,271,551.76,0.44,0.4,474,0.4,0.4,0.89,1
CUST_0616,Male,<25,Urban,10847.26,3992.82,24.88,Home,Rejected,242,1651.43,0.6,0.28,727,0.02,0.18,0.87,1
CUST_0194,Female,60+,Rural,7336.45,17612.46,5.91,Car,Rejected,161,1630.98,0.02,0.38,583,0.22,0.32,0.53,0
CUST_0714,Female,41-60,Urban,2792.07,18094.55,6.16,Personal,Rejected,185,1684.27,0.71,0.51,715,0.95,0.69,0.59,0
CUST_0904,Female,<25,Semi-Urban,2730.11,21649.8,19.91,Education,Approved,122,1416.37,0.25,0.58,768,0.05,0.37,0.22,0
CUST_0859,Female,25-40,Semi-Urban,9771.92,4219.72,19.57,Home,Rejected,202,1693.47,0.99,0.69,589,0.62,0.66,0.7,0
CUST_0065,Other,60+,Urban,5108.85,27592.11,19.75,Car,Approved,55,318.47,0.62,0.66,606,0.54,0.61,0.12,0
CUST_0432,Male,25-40,Urban,5533.22,31292.69,14.78,Home,Approved,130,649.87,0.29,0.41,568,0.46,0.43,0.46,0
CUST_0210,Male,60+,Urban,11457.88,27887.96,13.52,Home,Approved,37,1411.31,0.18,0.46,672,0.07,0.3,0.77,1
CUST_0067,Male,41-60,Urban,12056.44,40307.65,7.21,Car,Rejected,287,1420.51,0.48,0.63,626,0.56,0.6,0.25,0
CUST_0899,Male,<25,Semi-Urban,14708.67,5189.92,20.68,Education,Rejected,95,556.85,0.92,0.36,788,0.29,0.33,0.7,0
CUST_0958,Female,<25,Rural,3404.38,9147.89,17.72,Personal,Rejected,155,1034.19,0.34,0.34,759,0.18,0.28,0.55,0
CUST_0991,Female,60+,Urban,14894.56,35040.13,8.18,Home,Approved,299,1701.38,0.46,0.55,344,0.72,0.62,0.43,0
CUST_0859,Female,25-40,Semi-Urban,9771.92,4219.72,19.57,Home,Rejected,202,1693.47,0.99,0.69,589,0.62,0.66,0.7,0
CUST_0171,Male,60+,Urban,2467.09,1812.8,24.62,Business,Approved,138,1175.35,0.62,0.16,356,0.23,0.19,0.18,0
CUST_0974,Female,60+,Semi-Urban,12504.88,2527.97,10.97,Education,Rejected,118,717.99,0.57,0.17,441,0,0.1,0.93,1
CUST_0962,Female,60+,Urban,10120.63,13022.11,21.8,Education,Rejected,137,91.49,0.69,0.37,447,0.61,0.47,0.93,1
CUST_0392,Male,41-60,Urban,6160.36,19228.89,8.4,Home,Approved,174,40.2,0.51,0.45,743,0.3,0.39,0.66,0
CUST_0488,Female,41-60,Urban,5412.12,47570.16,12.77,Car,Rejected,72,643.72,0.97,0.7,742,1,0.82,0.85,1
CUST_0243,Male,<25,Urban,8956.98,19137.78,21.9,Home,Rejected,67,125.85,0.1,0.5,764,0.97,0.69,0.5,0
CUST_0100,Female,60+,Rural,8039.97,2540.03,6.16,Education,Approved,81,535.96,0.41,0.64,810,0.96,0.77,0.29,0
CUST_0665,Female,60+,Urban,11510.31,8490.1,22.03,Home,Rejected,285,1034.19,0.72,0.94,636,0.38,0.72,0.2,0
CUST_0354,Male,25-40,Urban,3655.8,44578.7,14.73,Home,Approved,110,1034.19,0.85,0.14,715,0.06,0.11,0.82,1
CUST_0855,Other,<25,Rural,5762.73,10343.7,10.04,Education,Approved,295,1862.87,0.2,0.12,558,0.41,0.24,0.71,1
CUST_0557,Male,41-60,Rural,7734.96,2410.35,13.22,Education,Approved,15,1718.36,0.57,0.57,663,0.85,0.68,0.4,0
CUST_0180,Male,41-60,Semi-Urban,6078.18,17712.25,24.26,Education,Approved,217,808.49,0.11,0.26,527,0.43,0.33,0.62,0
CUST_0677,Male,25-40,Semi-Urban,2769.3,20494.92,13.06,Car,Rejected,249,254.61,0.72,0.29,749,0.26,0.28,0.9,1
CUST_0067,Male,41-60,Urban,12056.44,40307.65,7.21,Car,Approved,287,1420.51,0.48,0.63,626,0.56,0.6,0.25,0
CUST_0198,Female,60+,Semi-Urban,5372.05,44467.23,19.99,Personal,Rejected,241,636.75,0.14,0.18,699,0.79,0.42,0.97,1
CUST_0319,Female,<25,Rural,10234.35,13261.9,6.21,Education,Rejected,26,1611.62,0.62,0.07,333,0.65,0.3,0.93,1
CUST_0407,Male,25-40,Semi-Urban,14930.89,1531.04,21.11,Business,Approved,145,1034.19,0.92,0.18,645,0.56,0.33,0.09,0
CUST_0357,Female,<25,Semi-Urban,14015.31,29703,13.43,Education,Rejected,246,161.84,0.75,0.52,402,1,0.71,0.6,0
CUST_0033,Male,25-40,Rural,2993.72,47495.39,7.41,Car,Rejected,172,17.79,0.98,0.73,312,0.65,0.7,0.08,0
CUST_0406,Female,41-60,Urban,7537.19,20070.88,21.88,Education,Rejected,132,1613.16,0.63,0.66,620,0.26,0.5,0.11,0
CUST_0568,Male,<25,Semi-Urban,13261.8,45303.78,17.48,Home,Approved,206,1394.8,0.24,0.4,667,0.25,0.34,0.63,0
CUST_0593,Female,25-40,Semi-Urban,8167.65,17937.7,7.08,Business,Rejected,43,1635.83,0.71,0.73,376,0.99,0.83,0.42,0
CUST_0999,Female,60+,Semi-Urban,6722.55,22854.28,10.64,Personal,Rejected,91,1673.21,0.58,0.62,656,0.9,0.73,0.54,0
CUST_0317,Male,<25,Rural,11415.31,9491.42,19.63,Education,Rejected,82,1756.04,0.65,0.4,352,0.23,0.33,0.18,0
CUST_0601,Female,60+,Semi-Urban,3476.03,14650.93,11.47,Business,Approved,298,1792.33,0.84,0.64,405,0.62,0.63,0.43,0
CUST_0391,Male,41-60,Rural,8029.59,21218.27,6.47,Business,Rejected,110,925.63,0.04,0.68,307,0.36,0.55,0.64,0
CUST_0593,Female,25-40,Semi-Urban,8167.65,17937.7,7.08,Business,Approved,43,1635.83,0.71,0.73,376,0.99,0.83,0.42,0
CUST_0715,Female,<25,Rural,11022.23,46546.93,24.9,Car,Rejected,105,1034.19,0.44,0.7,676,0.14,0.48,0.21,0
CUST_0715,Female,<25,Rural,11022.23,46546.93,24.9,Car,Approved,105,1034.19,0.44,0.7,676,0.14,0.48,0.21,0
CUST_0134,Male,60+,Urban,7727.46,47202.58,18.67,Home,Rejected,195,736.8,0,0.6,697,0.37,0.51,0.2,0
CUST_0555,Male,41-60,Urban,12859.84,20770.66,9.24,Home,Approved,255,1936.26,0.94,0.42,338,0.35,0.39,0.24,0
CUST_0027,Male,41-60,Urban,14862.61,26197.49,21.89,Car,Approved,12,1441.96,0.21,0.29,370,0.17,0.24,0.01,0
CUST_0180,Male,41-60,Semi-Urban,6078.18,17712.25,24.26,Education,Approved,217,808.49,0.11,0.26,527,0.43,0.33,0.62,0
CUST_0108,Male,60+,Urban,7176.96,12211.11,18.92,Education,Approved,278,39.89,0.09,0.73,495,0.18,0.51,0.31,0
CUST_0592,Male,60+,Rural,4524.12,9912.12,7.57,Home,Rejected,228,658.3,0.34,0.72,521,0.67,0.7,0.15,0
CUST_0900,Male,60+,Urban,9574.17,11186.43,16.08,Car,Rejected,133,1468.97,0.98,0.49,706,0.42,0.46,0.48,0
CUST_0359,Male,41-60,Semi-Urban,8486.62,29198.23,16.85,Business,Rejected,130,1034.19,0.16,0.53,718,0.77,0.63,0.54,0
CUST_0041,Female,25-40,Semi-Urban,6658.35,25263.67,20.81,Education,Rejected,119,685.08,0.7,0.04,494,0.37,0.17,0.85,1
CUST_0714,Female,41-60,Urban,2792.07,18094.55,6.16,Personal,Rejected,185,1684.27,0.71,0.51,715,0.95,0.69,0.59,0
CUST_0134,Male,60+,Urban,7727.46,47202.58,18.67,Home,Rejected,195,736.8,0,0.6,697,0.37,0.51,0.2,0
CUST_0210,Male,60+,Urban,11457.88,27887.96,13.52,Home,Approved,37,1411.31,0.18,0.46,672,0.07,0.3,0.77,1
CUST_0647,Other,41-60,Semi-Urban,6315.82,34276.01,21.52,Personal,Rejected,64,1945.53,0.01,0.26,625,0.28,0.27,0.43,0
